seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr19	3607324	3607608	285	*	X04960	404665	3607245	3613928	6684	+	0	inside	78	CACTIN-AS1
chr19	3607324	3607608	285	*	X04960	6915	3594504	3606831	12328	-	492	upstream	492	TBXA2R
chr19	3607667	3607891	225	*	X04961	6915	3594504	3606831	12328	-	835	upstream	835	TBXA2R
chr19	3708402	3708656	255	*	X04962	27134	3708335	3750811	42477	+	0	inside	66	TJP3
chr19	3983332	3983451	120	*	X04966	26812	3982505	3982570	66	-	761	upstream	761	SNORD37
chr19	4068010	4068075	66	*	X04971	51341	4045216	4066816	21601	-	1193	upstream	1193	ZBTB7A
chr19	4124744	4124848	105	*	X04972	5605	4090320	4124126	33807	-	617	upstream	617	MAP2K2
chr19	4909031	4909150	120	*	X04989	29128	4909510	4962165	52656	+	359	upstream	359	UHRF1
chr19	5718745	5718796	52	*	X05001	257062	5720688	5778742	58055	+	1891	upstream	1891	CATSPERD
chr19	5979841	5979975	135	*	X05006	8498	5916152	5978320	62169	-	1520	upstream	1520	RANBP3
chr19	6738143	6738367	225	*	X05015	56927	6729925	6737633	7709	-	509	upstream	509	GPR108
chr19	6738143	6738367	225	*	X05015	9322	6739707	6751529	11823	+	1339	upstream	1339	TRIP10
chr19	7693561	7693714	154	*	X05023	100131801	7694671	7696510	1840	+	956	upstream	956	PET100
chr19	7695572	7695676	105	*	X05024	56949	7684411	7694439	10029	-	1132	upstream	1132	XAB2
chr19	7893891	7893949	59	*	X05026	115704	7895161	7929862	34702	+	1211	upstream	1211	EVI5L
chr19	7984494	7984658	165	*	X05032	6618	7985194	7988136	2943	+	535	upstream	535	SNAPC2
chr19	7991467	7991556	90	*	X05034	404217	7989381	7991051	1671	-	415	upstream	415	CTXN1
chr19	8455953	8455967	15	*	X05041	100507567	8439260	8455575	16316	-	377	upstream	377	RAB11B-AS1
chr19	8455953	8455967	15	*	X05041	100847049	8454174	8454264	91	-	1688	upstream	1688	MIR4999
chr19	8676371	8676584	214	*	X05048	81794	8645126	8675588	30463	-	782	upstream	782	ADAMTS10
chr19	8677130	8677249	120	*	X05049	81794	8645126	8675588	30463	-	1541	upstream	1541	ADAMTS10
chr19	9930494	9930519	26	*	X05053	54850	9920943	9929752	8810	-	741	upstream	741	FBXL12
chr19	10218227	10218346	120	*	X05058	692229	10218327	10218411	85	+	0	overlapStart	0	SNORD105
chr19	10426928	10427107	180	*	X05061	112812	10416066	10426691	10626	-	236	upstream	236	FDX2
chr19	10427273	10427364	92	*	X05062	112812	10416066	10426691	10626	-	581	upstream	581	FDX2
chr19	10678663	10678782	120	*	X05069	65095	10663761	10676702	12942	-	1960	upstream	1960	KRI1
chr19	13048083	13048217	135	*	X05080	811	13049414	13055304	5891	+	1196	upstream	1196	CALR
chr19	13259802	13259891	90	*	X05091	9592	13261282	13265718	4437	+	1390	upstream	1390	IER2
chr19	14169774	14169907	134	*	X05115	342979	14164179	14169971	5793	-	0	inside	63	PALM3
chr19	14246370	14246517	148	*	X05120	100507373	14247964	14282075	34112	+	1446	upstream	1446	LOC100507373
chr19	14491874	14491959	86	*	X05124	976	14491956	14519537	27582	+	0	overlapStart	0	ADGRE5
chr19	14586284	14586381	98	*	X05131	5731	14583278	14586174	2897	-	109	upstream	109	PTGER1
chr19	14586470	14586709	240	*	X05132	5731	14583278	14586174	2897	-	295	upstream	295	PTGER1
chr19	14586982	14587086	105	*	X05133	5731	14583278	14586174	2897	-	807	upstream	807	PTGER1
chr19	14587147	14587656	510	*	X05134	5731	14583278	14586174	2897	-	972	upstream	972	PTGER1
chr19	14587732	14587844	113	*	X05135	5731	14583278	14586174	2897	-	1557	upstream	1557	PTGER1
chr19	14607371	14607610	240	*	X05136	10755	14588571	14606961	18391	-	409	upstream	409	GIPC1
chr19	15559639	15559878	240	*	X05143	100302127	15560359	15560419	61	+	480	upstream	480	MIR1470
chr19	16177254	16177403	150	*	X05144	7171	16178317	16213813	35497	+	913	upstream	913	TPM4
chr19	16177824	16177943	120	*	X05145	7171	16178317	16213813	35497	+	373	upstream	373	TPM4
chr19	17325445	17325564	120	*	X05155	55850	17326155	17330638	4484	+	590	upstream	590	USE1
chr19	17357737	17357886	150	*	X05163	2063	17342694	17356151	13458	-	1585	upstream	1585	NR2F6
chr19	17414415	17414543	129	*	X05167	64981	17416477	17417652	1176	+	1933	upstream	1933	MRPL34
chr19	17414415	17414543	129	*	X05167	79575	17402940	17414282	11343	-	132	upstream	132	ABHD8
chr19	18061212	18061402	191	*	X05179	3780	18062111	18109930	47820	+	708	upstream	708	KCNN1
chr19	18061762	18061796	35	*	X05180	3780	18062111	18109930	47820	+	314	upstream	314	KCNN1
chr19	18062239	18062328	90	*	X05181	3780	18062111	18109930	47820	+	0	inside	127	KCNN1
chr19	18111545	18111571	27	*	X05182	27106	18111944	18124911	12968	+	372	upstream	372	ARRDC2
chr19	18316179	18316233	55	*	X05190	5864	18307611	18314874	7264	-	1304	upstream	1304	RAB3A
chr19	18385215	18385232	18	*	X05193	80726	18367906	18385319	17414	-	0	inside	86	IQCN
chr19	18385656	18385734	79	*	X05194	80726	18367906	18385319	17414	-	336	upstream	336	IQCN
chr19	18393457	18393591	135	*	X05195	3727	18390563	18392432	1870	-	1024	upstream	1024	JUND
chr19	18550480	18550599	120	*	X05212	51477	18545198	18549111	3914	-	1368	upstream	1368	ISYNA1
chr19	18550951	18550978	28	*	X05213	51477	18545198	18549111	3914	-	1839	upstream	1839	ISYNA1
chr19	18718689	18718731	43	*	X05218	9244	18704035	18717660	13626	-	1028	upstream	1028	CRLF1
chr19	18723367	18723503	137	*	X05219	25789	18723682	18731849	8168	+	178	upstream	178	TMEM59L
chr19	18746721	18746786	66	*	X05220	55295	18747838	18781302	33465	+	1051	upstream	1051	KLHL26
chr19	19052580	19052669	90	*	X05229	9454	19017769	19052041	34273	-	538	upstream	538	HOMER3
chr19	30301640	30301759	120	*	X05235	898	30302901	30315215	12315	+	1141	upstream	1141	CCNE1
chr19	32898049	32898198	150	*	X05236	400684	32880956	32896445	15490	-	1603	upstream	1603	LOC400684
chr19	35605826	35605899	74	*	X05250	5349	35606732	35615228	8497	+	832	upstream	832	FXYD3
chr19	35605960	35606274	315	*	X05251	5349	35606732	35615228	8497	+	457	upstream	457	FXYD3
chr19	35633031	35633165	135	*	X05254	163175	35615417	35633355	17939	-	0	inside	189	LGI4
chr19	35633031	35633165	135	*	X05254	53822	35634154	35645205	11052	+	988	upstream	988	FXYD7
chr19	35644992	35645126	135	*	X05256	53827	35645625	35660788	15164	+	498	upstream	498	FXYD5
chr19	35645217	35645305	89	*	X05257	53827	35645625	35660788	15164	+	319	upstream	319	FXYD5
chr19	36005376	36005491	116	*	X05259	93099	35988119	36004560	16442	-	815	upstream	815	DMKN
chr19	36038126	36038161	36	*	X05260	100506469	36031640	36036931	5292	-	1194	upstream	1194	TMEM147-AS1
chr19	36207027	36207101	75	*	X05264	9757	36208921	36229779	20859	+	1819	upstream	1819	KMT2B
chr19	36235418	36235552	135	*	X05266	55851	36236494	36243734	7241	+	941	upstream	941	PSENEN
chr19	36235583	36235598	16	*	X05267	55851	36236494	36243734	7241	+	895	upstream	895	PSENEN
chr19	36237458	36237562	105	*	X05268	199746	36233428	36236336	2909	-	1121	upstream	1121	U2AF1L4
chr19	36237458	36237562	105	*	X05268	55957	36239262	36245420	6159	+	1699	upstream	1699	LIN37
chr19	36237458	36237562	105	*	X05268	79713	36230151	36236336	6186	-	1121	upstream	1121	IGFLR1
chr19	36392090	36392254	165	*	X05274	10870	36393382	36395173	1792	+	1127	upstream	1127	HCST
chr19	36392090	36392254	165	*	X05274	84807	36379143	36391552	12410	-	537	upstream	537	NFKBID
chr19	36506325	36506474	150	*	X05275	84964	36500022	36505141	5120	-	1183	upstream	1183	ALKBH6
chr19	38399272	38399376	105	*	X05280	83889	38375472	38397317	21846	-	1954	upstream	1954	WDR87
chr19	38880590	38880671	82	*	X05299	199720	38874992	38878668	3677	-	1921	upstream	1921	GGN
chr19	38880590	38880671	82	*	X05299	399473	38880840	38890523	9684	+	168	upstream	168	SPRED3
chr19	39389247	39389344	98	*	X05309	4793	39390340	39399534	9195	+	995	upstream	995	NFKBIB
chr19	39895835	39895999	165	*	X05326	7538	39897487	39900052	2566	+	1487	upstream	1487	ZFP36
chr19	39896285	39896389	105	*	X05327	7538	39897487	39900052	2566	+	1097	upstream	1097	ZFP36
chr19	39896885	39897055	171	*	X05328	7538	39897487	39900052	2566	+	431	upstream	431	ZFP36
chr19	39901039	39901229	191	*	X05329	100616163	39900263	39900318	56	-	720	upstream	720	MIR4530
chr19	39901635	39901844	210	*	X05330	100616163	39900263	39900318	56	-	1316	upstream	1316	MIR4530
chr19	39901635	39901844	210	*	X05330	64857	39903750	39919055	15306	+	1905	upstream	1905	PLEKHG2
chr19	39901875	39901964	90	*	X05331	100616163	39900263	39900318	56	-	1556	upstream	1556	MIR4530
chr19	39901875	39901964	90	*	X05331	64857	39903750	39919055	15306	+	1785	upstream	1785	PLEKHG2
chr19	39927159	39927608	450	*	X05333	6217	39923847	39926618	2772	-	540	upstream	540	RPS16
chr19	40337756	40337810	55	*	X05338	2091	40325093	40337054	11962	-	701	upstream	701	FBL
chr19	40476004	40476056	53	*	X05339	5704	40476912	40487671	10760	+	855	upstream	855	PSMC4
chr19	40724508	40724523	16	*	X05342	148014	40721965	40724306	2342	-	201	upstream	201	TTC9B
chr19	40951428	40951562	135	*	X05348	29946	40946748	40950282	3535	-	1145	upstream	1145	SERTAD3
chr19	41197235	41197338	104	*	X05371	9253	41171812	41196556	24745	-	678	upstream	678	NUMBL
chr19	41197512	41197524	13	*	X05372	9253	41171812	41196556	24745	-	955	upstream	955	NUMBL
chr19	41255534	41255758	225	*	X05375	6626	41256759	41271297	14539	+	1000	upstream	1000	SNRPA
chr19	41255894	41255953	60	*	X05376	6626	41256759	41271297	14539	+	805	upstream	805	SNRPA
chr19	41283022	41283052	31	*	X05377	100529264	41284124	41314346	30223	+	1071	upstream	1071	RAB4B-EGLN2
chr19	41283022	41283052	31	*	X05377	53916	41284124	41302849	18726	+	1071	upstream	1071	RAB4B
chr19	41856614	41856733	120	*	X05399	641649	41856816	41889987	33172	+	82	upstream	82	TMEM91
chr19	42722694	42722828	135	*	X05415	116115	42724492	42732353	7862	+	1663	upstream	1663	ZNF526
chr19	42760482	42760509	28	*	X05419	2077	42751717	42759309	7593	-	1172	upstream	1172	ERF
chr19	42787131	42787383	253	*	X05427	23152	42788817	42799949	11133	+	1433	upstream	1433	CIC
chr19	42807086	42807168	83	*	X05431	5050	42801185	42806952	5768	-	133	upstream	133	PAFAH1B3
chr19	43033031	43033135	105	*	X05437	634	43011458	43032661	21204	-	369	upstream	369	CEACAM1
chr19	45279782	45279901	120	*	X05464	23624	45281126	45303903	22778	+	1224	upstream	1224	CBLC
chr19	45311592	45311681	90	*	X05466	4059	45312316	45324678	12363	+	634	upstream	634	BCAM
chr19	45311892	45311906	15	*	X05467	4059	45312316	45324678	12363	+	409	upstream	409	BCAM
chr19	45348683	45348715	33	*	X05470	5819	45349393	45392485	43093	+	677	upstream	677	NECTIN2
chr19	45580554	45580709	156	*	X05474	162979	45574758	45579688	4931	-	865	upstream	865	ZNF296
chr19	45580554	45580709	156	*	X05474	79760	45582518	45594782	12265	+	1808	upstream	1808	GEMIN7
chr19	45582184	45582210	27	*	X05475	79760	45582518	45594782	12265	+	307	upstream	307	GEMIN7
chr19	45594388	45594477	90	*	X05477	284352	45596431	45650543	54113	+	1953	upstream	1953	PPP1R37
chr19	45907459	45907526	68	*	X05488	10849	45909467	45914024	4558	+	1940	upstream	1940	POLR1G
chr19	46000628	46000735	108	*	X05493	147699	46001731	46005764	4034	+	995	upstream	995	PPM1N
chr19	46000628	46000735	108	*	X05493	6253	45988546	46000313	11768	-	314	upstream	314	RTN2
chr19	46000781	46000881	101	*	X05494	147699	46001731	46005764	4034	+	849	upstream	849	PPM1N
chr19	46000781	46000881	101	*	X05494	6253	45988546	46000313	11768	-	467	upstream	467	RTN2
chr19	46144290	46144379	90	*	X05501	100287177	46144905	46146092	1188	+	525	upstream	525	EML2-AS1
chr19	46144290	46144379	90	*	X05501	442902	46142252	46142345	94	-	1944	upstream	1944	MIR330
chr19	46171232	46171288	57	*	X05502	2696	46171502	46185717	14216	+	213	upstream	213	GIPR
chr19	46171485	46171607	123	*	X05503	2696	46171502	46185717	14216	+	0	overlapStart	0	GIPR
chr19	46296379	46296578	200	*	X05508	1762	46286264	46296060	9797	-	318	upstream	318	DMWD
chr19	47128517	47128520	4	*	X05531	5739	47123725	47128354	4630	-	162	upstream	162	PTGIR
chr19	47163026	47163145	120	*	X05534	100506068	47163621	47180713	17093	+	475	upstream	475	DACT3-AS1
chr19	47163436	47163585	150	*	X05535	100506068	47163621	47180713	17093	+	35	upstream	35	DACT3-AS1
chr19	47163856	47163901	46	*	X05536	100506068	47163621	47180713	17093	+	0	inside	234	DACT3-AS1
chr19	47220998	47221020	23	*	X05538	25865	47177573	47220384	42812	-	613	upstream	613	PRKD2
chr19	47221456	47221560	105	*	X05539	25865	47177573	47220384	42812	-	1071	upstream	1071	PRKD2
chr19	47248191	47248355	165	*	X05540	79147	47249303	47261832	12530	+	947	upstream	947	FKRP
chr19	47617522	47617641	120	*	X05557	23211	47567447	47617009	49563	-	512	upstream	512	ZC3H4
chr19	47617672	47617713	42	*	X05558	23211	47567447	47617009	49563	-	662	upstream	662	ZC3H4
chr19	47730047	47730082	36	*	X05563	100422899	47730199	47730278	80	+	116	upstream	116	MIR3190
chr19	47730278	47730397	120	*	X05564	100422832	47730201	47730276	76	-	1	upstream	1	MIR3191
chr19	47730278	47730397	120	*	X05564	100422899	47730199	47730278	80	+	0	overlapEnd	78	MIR3190
chr19	47730488	47730527	40	*	X05565	100422832	47730201	47730276	76	-	211	upstream	211	MIR3191
chr19	47923669	47923953	285	*	X05571	56917	47906375	47922785	16411	-	883	upstream	883	MEIS3
chr19	48828307	48828441	135	*	X05589	2014	48828629	48833810	5182	+	187	upstream	187	EMP3
chr19	48828491	48828602	112	*	X05590	2014	48828629	48833810	5182	+	26	upstream	26	EMP3
chr19	48867992	48868223	232	*	X05594	55260	48835146	48867186	32041	-	805	upstream	805	TMEM143
chr19	48895106	48895343	238	*	X05596	10945	48885827	48894810	8984	-	295	upstream	295	KDELR1
chr19	48895707	48895780	74	*	X05597	10945	48885827	48894810	8984	-	896	upstream	896	KDELR1
chr19	48896473	48896577	105	*	X05598	10945	48885827	48894810	8984	-	1662	upstream	1662	KDELR1
chr19	48896473	48896577	105	*	X05598	2906	48898132	48948188	50057	+	1554	upstream	1554	GRIN2D
chr19	48896608	48896697	90	*	X05599	10945	48885827	48894810	8984	-	1797	upstream	1797	KDELR1
chr19	48896608	48896697	90	*	X05599	2906	48898132	48948188	50057	+	1434	upstream	1434	GRIN2D
chr19	48897302	48897310	9	*	X05600	2906	48898132	48948188	50057	+	821	upstream	821	GRIN2D
chr19	48897668	48897692	25	*	X05601	2906	48898132	48948188	50057	+	439	upstream	439	GRIN2D
chr19	48898027	48898195	169	*	X05602	2906	48898132	48948188	50057	+	0	overlapStart	0	GRIN2D
chr19	48947609	48947788	180	*	X05608	83743	48949030	48960278	11249	+	1241	upstream	1241	GRWD1
chr19	49117846	49117970	125	*	X05620	54854	49103857	49116694	12838	-	1151	upstream	1151	FAM83E
chr19	49139328	49139432	105	*	X05622	653677	49141296	49185502	44207	+	1863	upstream	1863	SEC1P
chr19	49139544	49139628	85	*	X05623	653677	49141296	49185502	44207	+	1667	upstream	1667	SEC1P
chr19	49139659	49139678	20	*	X05624	653677	49141296	49185502	44207	+	1617	upstream	1617	SEC1P
chr19	49141724	49141817	94	*	X05625	1628	49133817	49140639	6823	-	1084	upstream	1084	DBP
chr19	49150332	49150451	120	*	X05626	770	49141272	49149451	8180	-	880	upstream	880	CA11
chr19	49258079	49258507	429	*	X05630	2523	49251268	49258647	7380	-	0	inside	139	FUT1
chr19	49258079	49258507	429	*	X05630	26291	49258816	49261582	2767	+	308	upstream	308	FGF21
chr19	49315388	49315628	241	*	X05632	587	49298319	49314320	16002	-	1067	upstream	1067	BCAT2
chr19	49315804	49315822	19	*	X05633	587	49298319	49314320	16002	-	1483	upstream	1483	BCAT2
chr19	49371830	49371949	120	*	X05636	57664	49340354	49371884	31531	-	0	overlapStart	0	PLEKHA4
chr19	49466412	49466583	172	*	X05641	2512	49468566	49470136	1571	+	1982	upstream	1982	FTL
chr19	49468069	49468249	181	*	X05642	2512	49468566	49470136	1571	+	316	upstream	316	FTL
chr19	49498579	49498668	90	*	X05644	2997	49471382	49496610	25229	-	1968	upstream	1968	GYS1
chr19	49522592	49522780	189	*	X05645	101059948	49521505	49522741	1237	-	0	overlapStart	0	LOC101059948
chr19	49560685	49560804	120	*	X05646	94027	49557531	49561008	3478	-	0	inside	203	CGB7
chr19	49560685	49560804	120	*	X05646	94115	49550895	49559852	8958	-	832	upstream	832	CGB8
chr19	49560820	49560924	105	*	X05647	94027	49557531	49561008	3478	-	0	inside	83	CGB7
chr19	49560820	49560924	105	*	X05647	94115	49550895	49559852	8958	-	967	upstream	967	CGB8
chr19	49568644	49568676	33	*	X05650	4909	49558618	49568333	9716	-	310	upstream	310	NTF4
chr19	49569082	49569159	78	*	X05651	4909	49558618	49568333	9716	-	748	upstream	748	NTF4
chr19	49577200	49577304	105	*	X05652	3743	49570675	49576198	5524	-	1001	upstream	1001	KCNA7
chr19	49929905	49930115	211	*	X05659	100507003	49929688	49932075	2388	+	0	inside	216	GFY
chr19	49944978	49945234	257	*	X05663	57030	49932655	49944808	12154	-	169	upstream	169	SLC17A7
chr19	49945415	49946007	593	*	X05664	57030	49932655	49944808	12154	-	606	upstream	606	SLC17A7
chr19	50015132	50015251	120	*	X05669	2217	50015536	50029685	14150	+	284	upstream	284	FCGRT
chr19	50093120	50093136	17	*	X05672	57479	50094912	50129696	34785	+	1775	upstream	1775	PRR12
chr19	50167387	50167551	165	*	X05681	83596	50168399	50177173	8775	+	847	upstream	847	BCL2L12
chr19	50167567	50167656	90	*	X05682	83596	50168399	50177173	8775	+	742	upstream	742	BCL2L12
chr19	50167672	50167679	8	*	X05683	83596	50168399	50177173	8775	+	719	upstream	719	BCL2L12
chr19	50170183	50170317	135	*	X05684	3661	50162826	50169132	6307	-	1050	upstream	1050	IRF3
chr19	50183624	50183762	139	*	X05686	100847074	50185328	50185411	84	+	1565	upstream	1565	MIR5088
chr19	50269136	50269240	105	*	X05689	160	50270180	50310369	40190	+	939	upstream	939	AP2A1
chr19	50381716	50381725	10	*	X05696	84335	50372290	50381613	9324	-	102	upstream	102	AKT1S1
chr19	50833637	50833831	195	*	X05699	3748	50815199	50832634	17436	-	1002	upstream	1002	KCNC3
chr19	50886988	50887072	85	*	X05700	5424	50887580	50921275	33696	+	507	upstream	507	POLD1
chr19	50935693	50935771	79	*	X05702	4606	50936160	50969583	33424	+	388	upstream	388	MYBPC2
chr19	51221246	51221261	16	*	X05705	50944	51165084	51220195	55112	-	1050	upstream	1050	SHANK1
chr19	51221345	51221383	39	*	X05706	50944	51165084	51220195	55112	-	1149	upstream	1149	SHANK1
chr19	51845489	51845570	82	*	X05715	147645	51834795	51845378	10584	-	110	upstream	110	VSIG10L
chr19	51845999	51846268	270	*	X05716	147645	51834795	51845378	10584	-	620	upstream	620	VSIG10L
chr19	51871771	51871995	225	*	X05717	125875	51870352	51872257	1906	-	0	inside	261	CLDND2
chr19	51872221	51872289	69	*	X05718	125875	51870352	51872257	1906	-	0	overlapStart	0	CLDND2
chr19	52194666	52194841	176	*	X05720	147650	52196593	52208443	11851	+	1751	upstream	1751	SPACA6
chr19	52194666	52194841	176	*	X05720	406887	52196039	52196117	79	+	1197	upstream	1197	MIRLET7E
chr19	52194666	52194841	176	*	X05720	406910	52196507	52196592	86	+	1665	upstream	1665	MIR125A
chr19	52194666	52194841	176	*	X05720	407056	52195865	52195934	70	+	1023	upstream	1023	MIR99B
chr19	52195022	52195027	6	*	X05721	147650	52196593	52208443	11851	+	1565	upstream	1565	SPACA6
chr19	52195022	52195027	6	*	X05721	406887	52196039	52196117	79	+	1011	upstream	1011	MIRLET7E
chr19	52195022	52195027	6	*	X05721	406910	52196507	52196592	86	+	1479	upstream	1479	MIR125A
chr19	52195022	52195027	6	*	X05721	407056	52195865	52195934	70	+	837	upstream	837	MIR99B
chr19	52195128	52195171	44	*	X05722	147650	52196593	52208443	11851	+	1421	upstream	1421	SPACA6
chr19	52195128	52195171	44	*	X05722	406887	52196039	52196117	79	+	867	upstream	867	MIRLET7E
chr19	52195128	52195171	44	*	X05722	406910	52196507	52196592	86	+	1335	upstream	1335	MIR125A
chr19	52195128	52195171	44	*	X05722	407056	52195865	52195934	70	+	693	upstream	693	MIR99B
chr19	54369231	54369335	105	*	X05725	91663	54369611	54379689	10079	+	275	upstream	275	MYADM
chr19	54484617	54484976	360	*	X05732	100126325	54485561	54485651	91	+	584	upstream	584	MIR935
chr19	54618040	54618176	137	*	X05735	26121	54618790	54635150	16361	+	613	upstream	613	PRPF31
chr19	54677044	54677079	36	*	X05738	147798	54663834	54676944	13111	-	99	upstream	99	TMC4
chr19	55582777	55582825	49	*	X05744	112724	55538946	55580914	41969	-	1862	upstream	1862	RDH13
chr19	55582777	55582825	49	*	X05744	54869	55583388	55599291	15904	+	562	upstream	562	EPS8L1
chr19	55583182	55583234	53	*	X05745	54869	55583388	55599291	15904	+	153	upstream	153	EPS8L1
chr19	55660370	55660474	105	*	X05750	7138	55644161	55660606	16446	-	0	inside	131	TNNT1
chr19	55660655	55660674	20	*	X05751	7138	55644161	55660606	16446	-	48	upstream	48	TNNT1
chr19	55670265	55670384	120	*	X05752	7137	55663136	55669100	5965	-	1164	upstream	1164	TNNI3
chr19	55691446	55691453	8	*	X05759	6861	55684469	55691720	7252	-	0	inside	266	SYT5
chr19	55691701	55691832	132	*	X05760	6861	55684469	55691720	7252	-	0	overlapStart	0	SYT5
chr19	55998337	55998434	98	*	X05774	284297	55999870	56030466	30597	+	1435	upstream	1435	SSC5D
chr19	55999360	55999539	180	*	X05775	284297	55999870	56030466	30597	+	330	upstream	330	SSC5D
chr19	55999883	55999964	82	*	X05776	284297	55999870	56030466	30597	+	0	inside	12	SSC5D
chr19	56185413	56185423	11	*	X05782	29924	56186561	56207133	20573	+	1137	upstream	1137	EPN1
chr19	56185720	56185807	88	*	X05783	29924	56186561	56207133	20573	+	753	upstream	753	EPN1
chr19	59066916	59067080	165	*	X05789	27243	59062933	59066486	3554	-	429	upstream	429	CHMP2A
chr19	59067575	59067709	135	*	X05790	27243	59062933	59066486	3554	-	1088	upstream	1088	CHMP2A
chr19	59067845	59067907	63	*	X05791	27243	59062933	59066486	3554	-	1358	upstream	1358	CHMP2A
chr19	59067946	59068039	94	*	X05792	27243	59062933	59066486	3554	-	1459	upstream	1459	CHMP2A
chr19	59068550	59068888	339	*	X05793	100131691	59070553	59086164	15612	+	1664	upstream	1664	MZF1-AS1
chr19	59071460	59071579	120	*	X05794	9040	59067079	59070343	3265	-	1116	upstream	1116	UBE2M
chr2	7059251	7059316	66	*	X05799	386597	7052407	7058813	6407	-	437	upstream	437	GRASLND
chr2	9771855	9771974	120	*	X05825	10971	9724106	9771106	47001	-	748	upstream	748	YWHAQ
chr2	10442146	10442355	210	*	X05838	3241	10443030	10567743	124714	+	674	upstream	674	HPCAL1
chr2	10589767	10589796	30	*	X05847	4953	10580508	10588453	7946	-	1313	upstream	1313	ODC1
chr2	20551733	20551807	75	*	X05862	23369	20448453	20550463	102011	-	1269	upstream	1269	PUM2
chr2	23607176	23607237	62	*	X05867	114818	23608298	23931483	323186	+	1060	upstream	1060	KLHL29
chr2	24308353	24308457	105	*	X05872	9540	24300303	24308085	7783	-	267	upstream	267	TP53I3
chr2	25142016	25142165	150	*	X05874	109	25042039	25142055	100017	-	0	overlapStart	0	ADCY3
chr2	25565900	25566004	105	*	X05875	1788	25455830	25565459	109630	-	440	upstream	440	DNMT3A
chr2	27440066	27440067	2	*	X05880	790	27440258	27466654	26397	+	190	upstream	190	CAD
chr2	37195052	37195171	120	*	X05905	6801	37064841	37193615	128775	-	1436	upstream	1436	STRN
chr2	37384426	37384533	108	*	X05907	5610	37332284	37384190	51907	-	235	upstream	235	EIF2AK2
chr2	38979189	38979211	23	*	X05910	6432	38970741	38978636	7896	-	552	upstream	552	SRSF7
chr2	39665350	39665354	5	*	X05911	8491	39476407	39664453	188047	-	896	upstream	896	MAP4K3
chr2	45168051	45168155	105	*	X05939	6496	45169037	45173216	4180	+	881	upstream	881	SIX3
chr2	45839381	45839485	105	*	X05940	55133	45615819	45838433	222615	-	947	upstream	947	SRBD1
chr2	46925367	46925477	111	*	X05944	9655	46926099	46989927	63829	+	621	upstream	621	SOCS5
chr2	48134799	48134827	29	*	X05970	80204	48034059	48132932	98874	-	1866	upstream	1866	FBXO11
chr2	48134852	48134888	37	*	X05971	80204	48034059	48132932	98874	-	1919	upstream	1919	FBXO11
chr2	55279715	55279789	75	*	X05979	57142	55199327	55277734	78408	-	1980	upstream	1980	RTN4
chr2	64246886	64246999	114	*	X05995	51542	64119667	64246214	126548	-	671	upstream	671	VPS54
chr2	71680036	71680155	120	*	X06025	8291	71680753	71913893	233141	+	597	upstream	597	DYSF
chr2	72375105	72375124	20	*	X06031	56603	72356367	72374991	18625	-	113	upstream	113	CYP26B1
chr2	72376584	72376710	127	*	X06032	56603	72356367	72374991	18625	-	1592	upstream	1592	CYP26B1
chr2	74152985	74153043	59	*	X06040	1716	74153953	74186088	32136	+	909	upstream	909	DGUOK
chr2	74374126	74374165	40	*	X06044	100507171	74375108	74379516	4409	+	942	upstream	942	BOLA3-AS1
chr2	74708822	74708971	150	*	X06047	64427	74710200	74721691	11492	+	1228	upstream	1228	TTC31
chr2	74728948	74729112	165	*	X06048	151534	74729744	74732192	2449	+	631	upstream	631	LBX2-AS1
chr2	74729218	74729397	180	*	X06049	151534	74729744	74732192	2449	+	346	upstream	346	LBX2-AS1
chr2	74731000	74731047	48	*	X06050	85474	74724644	74730443	5800	-	556	upstream	556	LBX2
chr2	74758234	74758323	90	*	X06051	550	74753775	74756974	3200	-	1259	upstream	1259	AUP1
chr2	85359213	85359317	105	*	X06057	83439	85360583	85537511	176929	+	1265	upstream	1265	TCF7L1
chr2	96675463	96675492	30	*	X06080	729234	96676299	96688884	12586	+	806	upstream	806	FAHD2CP
chr2	96783164	96783302	139	*	X06082	151	96778623	96781888	3266	-	1275	upstream	1275	ADRA2B
chr2	96875276	96875470	195	*	X06084	56910	96850603	96874573	23971	-	702	upstream	702	STARD7
chr2	110373526	110373645	120	*	X06114	151011	110300374	110371783	71410	-	1742	upstream	1742	SEPTIN10
chr2	113522851	113522940	90	*	X06123	150468	113495444	113522254	26811	-	596	upstream	596	CKAP2L
chr2	120123504	120123527	24	*	X06131	1622	120124504	120130122	5619	+	976	upstream	976	DBI
chr2	128174265	128174384	120	*	X06165	5624	128175996	128186822	10827	+	1611	upstream	1611	PROC
chr2	128174393	128174527	135	*	X06166	5624	128175996	128186822	10827	+	1468	upstream	1468	PROC
chr2	133429157	133429164	8	*	X06182	116372	133402337	133429070	26734	-	86	upstream	86	LYPD1
chr2	149400835	149400909	75	*	X06192	26122	149402560	149545136	142577	+	1650	upstream	1650	EPC2
chr2	153033020	153033124	105	*	X06193	10254	152973315	153032506	59192	-	513	upstream	513	STAM2
chr2	153191253	153191281	29	*	X06194	114793	153191751	153506348	314598	+	469	upstream	469	FMNL2
